uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,cases,date
MG,20,5292,1923.9,2216.65,2717.7999999999997,3635.75,8292.25,13975.800000000016,20435.14999999999,34840.34999999992,127746,2024-02-18
MG,21,5711.5,2116.7,2425.05,2844.9,3912.25,9064.25,15800.900000000009,24988.799999999992,36561.49999999992,134412,2024-02-25
MG,22,6339.5,2342.8,2643.4,3146.7,4269.75,9956,17491.400000000027,27112.449999999997,44724.19999999997,135296,2024-03-03
MG,23,6701,2398.9,2855.9,3446.8,4672.5,10563.5,18732.60000000001,28507.949999999993,44812.39999999999,136191,2024-03-10
MG,24,6996.5,2648.425,2978,3557.8,4864,11269.5,19425.7,29066.94999999999,46258.52499999997,138287,2024-03-17
MG,25,7553,2737.325,3206.6,3843.2,5201.25,11982.75,21178.000000000015,32835.14999999996,51783.100000000006,103743,2024-03-24
MG,26,7741,2854.4500000000003,3429.85,4058.8,5339.5,12410.25,22282.70000000001,34569.99999999999,57403.924999999894,106759,2024-03-31
MG,27,7983,2815.825,3322,4006.8,5449,12576.25,21837.900000000005,34180.04999999998,53493.02499999993,97286,2024-04-07
MG,28,7692.5,2774.625,3314.05,3954.7999999999997,5230.75,12756,21783.800000000003,36472.899999999994,53076.07499999998,76286,2024-04-14
MG,29,7435,2721.875,3125.3,3770.7,5153.25,12015.75,19977.9,31059.999999999993,48637.92499999999,60440,2024-04-21
MG,30,6889.5,2523.75,2950.9,3458.7999999999997,4636.75,10765.5,18330.600000000013,27091.499999999993,44157.19999999996,55118,2024-04-28
MG,31,6029,2227.65,2535,3124.4,4194,9490.75,16712.80000000001,25829.74999999998,38038.12499999965,45496,2024-05-05
MG,32,5103.5,1906.5500000000002,2151.5499999999997,2561,3476.5,7967.75,14135.900000000001,23027.299999999996,32939.924999999996,35092,2024-05-12
MG,33,4075.5,1531.925,1766.95,2169.9,2827,6532.5,11503.700000000004,18133.94999999999,27194.32499999994,26097,2024-05-19
MG,34,3247.5,1200.8500000000001,1379,1674,2244.5,5052.25,9136.100000000004,14951.799999999996,24902.27499999997,15334,2024-05-26
MG,35,2503.5,871.9499999999999,1033,1294.8,1773,3951.25,7172.6,10781.55,16934.17499999998,10445,2024-06-02
MG,36,1927.5,736.9250000000001,847.95,1002,1368.75,2982.75,5192.300000000004,7674.199999999997,13165.449999999988,7644,2024-06-09
MG,37,1489,538.975,638.6999999999999,765,1015,2337.25,3865.500000000002,5713.449999999998,9836.59999999998,5421,2024-06-16
MG,38,1150.5,445.85,501.95000000000005,595.9,808.75,1784,3136.500000000001,4778.699999999997,7742.299999999987,3838,2024-06-23
MG,39,898,347.975,399.95,464.9,619,1427.5,2417.800000000001,3678.499999999998,5988.699999999996,2926,2024-06-30
MG,40,744,284,327,380,516,1144.25,1893.2000000000003,2832.749999999999,4392.049999999984,2010,2024-07-07
MG,41,604.5,232.975,271.95,317,421,960,1611.6000000000008,2570.45,3992.549999999986,1644,2024-07-14
MG,42,530,195.975,224,268.9,365,793,1404.2000000000003,2106.25,3941.449999999998,1127,2024-07-21
MG,43,466.5,172,197,232.9,318,746.75,1286.1000000000001,1895.4499999999996,2862.9249999999947,1053,2024-07-28
MG,44,429,153.95,174.95000000000002,215,289,677.5,1191,1882.9499999999991,2852.1499999999933,864,2024-08-04
MG,45,411,155.975,177.95,205,281,638,1087,1757.2999999999997,2958.9999999999945,828,2024-08-11
MG,46,389,136,162,195,269,626.5,1104.4000000000005,1677.3499999999997,2605.374999999998,945,2024-08-18
MG,47,386.5,142,164.95,196,266,623.25,1125.700000000001,1801.049999999999,2821.424999999998,712,2024-08-25
MG,48,399,137,158,188,268,638.25,1110.1000000000001,1841.6499999999994,3007.0499999999993,827,2024-09-01
MG,49,398,146,169,203,271,658,1181.3000000000018,1838.999999999999,2866.774999999996,800,2024-09-08
MG,50,404,146.97500000000002,166.95000000000002,204.9,276.75,667,1162.0000000000014,1761.1,3148.7249999999904,893,2024-09-15
MG,51,417,149,176,208,287,687,1285.1000000000001,2091.3999999999996,3746.324999999993,856,2024-09-22
MG,52,437,145.975,176,211.9,293,714.25,1322.1000000000001,1977.5499999999995,3907.324999999976,891,2024-09-29
MS,1,112,16,22,32,58,225,445.10000000000014,746.0999999999999,1101.2499999999986,53,2023-10-08
MS,2,127,19,26,38,65,244,528.1000000000001,854.1999999999998,1339,99,2023-10-15
MS,3,134,18,27,38,69,277,536.2000000000003,886.0999999999999,1441.4499999999975,87,2023-10-22
MS,4,158.5,24,32,46,81,319,632.4000000000005,1098.2999999999997,1650.3999999999978,72,2023-10-29
MS,5,193,26,37,54.900000000000006,98.75,372,751,1135.05,1817.924999999995,73,2023-11-05
MS,6,207,30,42,60,111,415.25,899.1000000000001,1628.1999999999998,2368.2249999999985,79,2023-11-12
MS,7,238.5,36,48,68.9,122,499.5,1099.2000000000003,1702.1499999999999,2729.199999999999,86,2023-11-19
MS,8,274,36,52,76,137,534,1114.2000000000003,1914.2999999999997,3180.349999999998,94,2023-11-26
MS,9,295,39.975,57.95,84,146.75,591.75,1235.1000000000001,2044.5499999999977,3293.7499999999905,117,2023-12-03
MS,10,329,47,65,93,167,708,1476.700000000001,2256.2,3588.6999999999907,112,2023-12-10
MS,11,364,50.975,70,104,192,767,1637.1000000000001,2527.35,4036.324999999998,104,2023-12-17
MS,12,408,60,82,117,211,812,1807.400000000002,3116.6499999999996,4849.999999999984,80,2023-12-24
MS,13,464,68.925,94.95,134.9,235,933.25,2038.4000000000005,3379.0499999999993,5745.7749999999905,193,2023-12-31
MS,14,567,84,123,168.8,284,1111.75,2359.800000000001,3829.3999999999996,5657.0999999999885,269,2024-01-07
MS,15,641.5,98,139.95,192,332.75,1295.25,2795.3000000000006,4857.499999999999,7931.924999999978,383,2024-01-14
MS,16,725.5,108.975,154,212,376.75,1465.75,3204.800000000001,5590.599999999995,9140.799999999996,484,2024-01-21
MS,17,808.5,137.975,172,236,417.75,1661.75,3278.600000000001,5438.6,9054.449999999983,470,2024-01-28
MS,18,839.5,128,185.9,254,452,1758.75,3830.4000000000015,5997.049999999996,9796.324999999964,571,2024-02-04
MS,19,912,152.975,194.95000000000002,269,470,1901,3785.1,5732.2,9443.724999999997,820,2024-02-11
MS,20,974.5,147.9,201,295,520.75,1951.25,3985,6353.8499999999985,9939.549999999987,808,2024-02-18
MS,21,1018,175,220.89999999999998,294,514.75,2002.5,3850.2000000000003,6144.649999999998,10522.874999999978,881,2024-02-25
MS,22,1026,165.87500000000003,229,302,526.75,2035,4110.1,6743.799999999993,11750.549999999987,1031,2024-03-03
MS,23,1036,162.95000000000002,229,313,540.5,2189.25,4187.4000000000015,6877.549999999999,9914.899999999963,1211,2024-03-10
MS,24,1056.5,141.97500000000002,200.95,295.9,545,2109.25,4046.3,6203.749999999997,10452.699999999986,1186,2024-03-17
MS,25,1047,151.975,209,299.70000000000005,546.75,2210.5,4383.200000000006,6923.35,10313.974999999984,1013,2024-03-24
MS,26,1017.5,143.95,195.95,285.9,537.75,2015.5,4075.500000000002,6335.099999999998,10302.024999999983,1088,2024-03-31
MS,27,984,154,197.95,286.90000000000003,504,1970.5,4136.1,6140.699999999999,9725.199999999993,1167,2024-04-07
MS,28,904.5,132.975,182.95000000000002,265,463.75,1838.25,3550.4000000000033,5639.1,8740.699999999986,953,2024-04-14
MS,29,822,127.975,169.85000000000002,236,421.75,1658,3394.600000000002,5279.9,8331.224999999993,928,2024-04-21
MS,30,725,105,145.9,203,368,1521,3059.4000000000005,5079.9,8036.8749999999845,966,2024-04-28
MS,31,640.5,90.92500000000001,120,180,327,1307.25,2715,4206.2999999999975,6330.474999999975,1044,2024-05-05
MS,32,544.5,77.975,107.95,151,280.75,1102.5,2149.500000000001,3835.4999999999973,6079.424999999992,860,2024-05-12
MS,33,451,68.975,90,132,235,881,1783.0000000000014,2998.3499999999995,4463.974999999957,486,2024-05-19
MS,34,363,47,67,99,187,748,1485.3000000000004,2342.499999999998,3774.524999999992,269,2024-05-26
MS,35,295,46,60.95,86.9,156,570,1188.1000000000001,1977.1,3346,229,2024-06-02
MS,36,252,39,53,75,135,502,1031.3000000000004,1614.8499999999992,2314.149999999999,324,2024-06-09
MS,37,211,32,43,58,106.75,430.5,924.5000000000007,1516.4999999999995,2571.7749999999955,245,2024-06-16
MS,38,171,24.975,34.95,49,91,349,700.700000000001,1168.05,1807.4249999999977,141,2024-06-23
MS,39,148,22.975,30,42,74,301.25,659.2000000000003,1138.5999999999995,1688.199999999999,87,2024-06-30
MS,40,131,20,26,36,65,259,540,853.05,1361.9499999999948,49,2024-07-07
MS,41,110,14.975000000000001,21,31,56,224.5,468,783.3999999999996,1276.2999999999984,40,2024-07-14
MS,42,100,14,19,27,51,197,406.10000000000014,677.1499999999999,1115.374999999998,41,2024-07-21
MS,43,89,14,19,25,46,180,375.10000000000014,620.05,937.1249999999993,50,2024-07-28
MS,44,82,11,16,25,43,170.25,340.10000000000014,576.0999999999999,923.2749999999985,28,2024-08-04
MS,45,80,11,15,22,41,166.25,324.3000000000004,528.2499999999998,854.0499999999997,27,2024-08-11
MS,46,81,10,15,22,41,164.25,300.10000000000014,463.14999999999986,770.4999999999973,30,2024-08-18
MS,47,78,11,15,22,39.75,162,313,503.2499999999998,755.0249999999999,22,2024-08-25
MS,48,78,11,17,24,41,161,331,511.0999999999999,900.0749999999996,15,2024-09-01
MS,49,81,12.975000000000001,17,24,41,159.25,333.3000000000004,531.05,819.174999999999,21,2024-09-08
MS,50,87,11.975000000000001,17,25.900000000000006,45,180,352,540.5999999999995,800.0999999999995,39,2024-09-15
MS,51,89,13,18,25.900000000000006,46,179,389.2000000000003,641.05,949,39,2024-09-22
MS,52,101.5,15,20,30,53,200,408.3000000000004,678.5999999999995,1042.0249999999999,27,2024-09-29
MT,1,97,28,35,44,64,148,230,313.04999999999995,433,130,2023-10-08
MT,2,105,31,39.95,50,70,163.25,258.10000000000014,367.14999999999986,499.1249999999993,163,2023-10-15
MT,3,117,37,44,57,80,188.25,304.10000000000014,430.1999999999998,603.2999999999984,168,2023-10-22
MT,4,138.5,44,53,64,92,215,334,453,649.5749999999969,143,2023-10-29
MT,5,159,47,58,74,107.75,252,419,620.0999999999999,896.1999999999989,207,2023-11-05
MT,6,186,58,69,85,121,296,499.3000000000004,692.3499999999997,1048.2499999999986,175,2023-11-12
MT,7,217,64.95,79,101,144,343,554.3000000000004,759,1069.199999999999,237,2023-11-19
MT,8,246.5,79,92,113,163.75,393.25,641.1000000000001,885.05,1266.7999999999956,250,2023-11-26
MT,9,270,83,104,128,182,435,731.5000000000007,1012.0999999999999,1465.8249999999955,273,2023-12-03
MT,10,303,94,111,136.9,199.75,472,786.6000000000008,1109.1999999999998,1707.4249999999977,226,2023-12-10
MT,11,331,104.975,125,155,226,524,875.2000000000003,1228.2499999999998,1754.174999999999,89,2023-12-17
MT,12,369,119.975,142,176,248,585.25,944.4000000000005,1399.1499999999999,1980.374999999998,172,2023-12-24
MT,13,420,131.975,154,192,284,667,1084.700000000001,1510.5999999999985,1984.7999999999956,576,2023-12-31
MT,14,492,159,191,225,327,785,1227.4000000000005,1735.2499999999998,2503.699999999996,621,2024-01-07
MT,15,548,164.975,205,255.9,366.75,838.5,1317.2000000000003,1860.6999999999994,2520.549999999997,897,2024-01-14
MT,16,608,189.95000000000002,230,285.9,406,938.25,1527.6000000000008,2143.1,2876.549999999991,1062,2024-01-21
MT,17,651,203.975,251,306.80000000000007,439.75,1002.25,1615.2000000000003,2228.45,3069.3249999999985,1302,2024-01-28
MT,18,704,221.97500000000002,263,326,472,1061.25,1648,2273.649999999999,3313.224999999999,1522,2024-02-04
MT,19,716,238.97500000000002,272.95,345,483,1089,1693.9000000000012,2382.4499999999985,3468.4499999999916,1654,2024-02-11
MT,20,734.5,236.975,293,358,504,1108.25,1678.2000000000003,2357.3999999999996,3113.099999999994,1921,2024-02-18
MT,21,718,239.95,281,350,479,1088,1655.2000000000003,2206.7999999999993,3213.2999999999984,1801,2024-02-25
MT,22,715,240.975,286.95000000000005,350.80000000000007,487,1068,1670.4000000000005,2382.5499999999993,2999.9499999999944,1569,2024-03-03
MT,23,703,238,273.9,344,492,1064,1665.4000000000005,2236.6999999999994,3281.3249999999985,1687,2024-03-10
MT,24,681,229.95000000000002,278.95000000000005,342.90000000000003,473,1036,1620.3000000000004,2193.1499999999996,3232.075,1659,2024-03-17
MT,25,666,226,261.95,320.9,452,1006.5,1545.1000000000001,2200.5999999999995,3009.574999999997,1315,2024-03-24
MT,26,667.5,217.92499999999998,259.95,320,453,1016,1600.5000000000007,2167.5499999999997,3151.699999999996,1902,2024-03-31
MT,27,651.5,214.97500000000002,252.95,313.9,436,1010.75,1543.3000000000004,2088.25,2932.374999999998,1866,2024-04-07
MT,28,629.5,214.97500000000002,259.8,319,439.75,969,1573.5000000000007,2255.15,3068.1749999999993,2090,2024-04-14
MT,29,619,202,242.95000000000002,296.9,420.75,950.25,1476.2000000000003,1980.5999999999995,2742.0999999999995,2077,2024-04-21
MT,30,600,202.9,237.9,291.70000000000005,406.75,914.25,1459.1000000000001,1898.1499999999999,2521.199999999999,2354,2024-04-28
MT,31,559,185.975,223.95,263.9,378.75,876,1391.3000000000004,1937.6499999999994,2748.124999999999,2347,2024-05-05
MT,32,525,167,192.95,236.9,340,807,1247.4000000000005,1811.7999999999993,2550.2249999999985,1823,2024-05-12
MT,33,464.5,154,177.95,223,311,736.5,1170.1000000000001,1666.049999999999,2363.174999999994,1421,2024-05-19
MT,34,419,128.975,155.95,188,272,665.5,1051.3000000000004,1498.3499999999997,2249.3249999999985,830,2024-05-26
MT,35,362,118,140,170,241,575,965.700000000001,1337.05,1821.9999999999945,1002,2024-06-02
MT,36,325,100,120,151,213,504.25,840.1000000000015,1187.05,1644.374999999998,845,2024-06-09
MT,37,275,79,101,125.9,185,432,689.1000000000001,990.3499999999997,1406.0999999999995,841,2024-06-16
MT,38,234,72.975,90,109,156,367,588.3000000000004,784.1999999999998,1100.0249999999999,579,2024-06-23
MT,39,200,65.975,79.95,95,134.75,305.25,511,691.05,1005.724999999996,582,2024-06-30
MT,40,168,52,63.95,79,113,269,436,635.05,895.0499999999997,391,2024-07-07
MT,41,145,47,54.95,70,99,223,370.10000000000014,510.1999999999998,710.2249999999988,256,2024-07-14
MT,42,126,40,49,60,85,196.25,317,456.3499999999997,632.549999999997,299,2024-07-21
MT,43,112,35,43,53.900000000000006,77,179,286.10000000000014,398.04999999999995,594.0249999999999,284,2024-07-28
MT,44,104,32,38,48,71,157.25,249,339.14999999999986,489.02499999999986,226,2024-08-04
MT,45,98,31.975,38,46,65,148,234.20000000000027,339.0999999999999,454.02499999999986,164,2024-08-11
MT,46,90,28,33,43,60,142,224,318.04999999999995,438.2749999999985,146,2024-08-18
MT,47,86,26,32,39,57.75,129,207,301.04999999999995,389.09999999999945,138,2024-08-25
MT,48,82,24,29,38,55,127,194,266.0999999999999,380.1249999999993,147,2024-09-01
MT,49,79,25,30,37,53,118,195,266.04999999999995,375,116,2024-09-08
MT,50,82,25,29.950000000000003,37,54,124,193.20000000000027,272.0999999999999,373,138,2024-09-15
MT,51,83,25.975,31,38,56,127.25,212.10000000000014,275.04999999999995,371,76,2024-09-22
MT,52,86,27,33,41,59,134,213.10000000000014,286.0999999999999,396.02499999999986,98,2024-09-29
PA,1,44,15,18,22,30,61,83,102,126.04999999999973,45,2023-10-08
PA,2,45,16,19,23,32,63,87,107,134.02499999999986,57,2023-10-15
PA,3,47,16,20,25,33,67,95,120,151,39,2023-10-22
PA,4,50,16.975,20,25,35,73,103,126,157.02499999999986,37,2023-10-29
PA,5,55,18,23,28,38,79,110,136.04999999999995,169,48,2023-11-05
PA,6,60,20,24,30,42,86,125,154,185.0749999999996,55,2023-11-12
PA,7,65,21.975,26,32,45,94,134,170,204,62,2023-11-19
PA,8,69,23,28,34,48,100,144,182,226.02499999999986,75,2023-11-26
PA,9,71,24,29,37,50,104,145,190,247.04999999999973,64,2023-12-03
PA,10,74,25,30,37.900000000000006,52,109,158,196,256.02499999999986,56,2023-12-10
PA,11,78,27,32,39,54,111,164,209.04999999999995,263.0499999999997,34,2023-12-17
PA,12,89,30,35,43,61,127,183,235,289,49,2023-12-24
PA,13,105,37,45,54,74,152,219.10000000000014,267.04999999999995,335.1499999999992,181,2023-12-31
PA,14,132,47,57,69,95,189,271.10000000000014,347,419.2249999999988,234,2024-01-07
PA,15,164.5,56,68,82,114.75,236,333.10000000000014,411.04999999999995,504.0749999999996,327,2024-01-14
PA,16,191.5,69,83,100,135,274.25,393,520.05,664.2249999999988,387,2024-01-21
PA,17,216,68.975,87.95,106.9,150,308,447.10000000000014,563.05,726.174999999999,595,2024-01-28
PA,18,227.5,80.975,94,113,160,326,473,630.1999999999998,804.1999999999989,681,2024-02-04
PA,19,231,84.975,99,116,159,332.25,468.10000000000014,581.3999999999996,727.0249999999999,1071,2024-02-11
PA,20,228,82,96.95,115,162,325.25,461.10000000000014,600.05,744.0249999999999,1172,2024-02-18
PA,21,224,77.975,91.95,113,155,329.25,481.10000000000014,617.0999999999999,765.0499999999997,1243,2024-02-25
PA,22,218,79,94.95,116.9,153,319,449.10000000000014,581,723.4249999999977,1139,2024-03-03
PA,23,214,73,85.95,106,151,310,427.3000000000004,566.0999999999999,710.174999999999,1183,2024-03-10
PA,24,197.5,70,81,99,136,292,418.10000000000014,516.05,624.2249999999988,1134,2024-03-17
PA,25,191,65.975,77,96,132,267,387.10000000000014,491.0999999999999,647.0499999999997,947,2024-03-24
PA,26,180,59,69,86,122,257,370,470.5499999999995,621,1041,2024-03-31
PA,27,170,56,67,84,115,245,352,442.04999999999995,570.2749999999985,873,2024-04-07
PA,28,157,54,66,80,110.75,231,344.10000000000014,434,524.2749999999985,834,2024-04-14
PA,29,150,52.975,62,75,105,216,322.10000000000014,420.04999999999995,500.1499999999992,655,2024-04-21
PA,30,140,47,58,72,96,200,294.10000000000014,382.04999999999995,484,541,2024-04-28
PA,31,131,43,53,64.9,89,190,274,356.14999999999986,454.2249999999988,521,2024-05-05
PA,32,119,42,49,60,82,167,238,295.04999999999995,367,426,2024-05-12
PA,33,105,37,44,53,74,148,213,263.04999999999995,324.0499999999997,341,2024-05-19
PA,34,90,32,38.95,46.900000000000006,64,134,189,240.04999999999995,303.02499999999986,253,2024-05-26
PA,35,79,27,34,41,56,117,170,217,261,334,2024-06-02
PA,36,71.5,26,30,37,49,102,145,185.04999999999995,223.0749999999996,328,2024-06-09
PA,37,65,21,25,32,45.75,94,132,174,216.02499999999986,281,2024-06-16
PA,38,58.5,19,23,29,40,84,119,145,175.02499999999986,269,2024-06-23
PA,39,53,17,21.950000000000003,27,38,76,108,131,160,255,2024-06-30
PA,40,49,16.975,21,25,35,70,97.10000000000014,121,154.02499999999986,233,2024-07-07
PA,41,46,16,20,23,32,65,95,114,140.04999999999973,199,2024-07-14
PA,42,46,16,19,23,32,64,90,112.04999999999995,134,184,2024-07-21
PA,43,44.5,15,18,22.900000000000006,31,63,86,111.04999999999995,132,196,2024-07-28
PA,44,45,15,18,22,31,64,89,111,136.02499999999986,188,2024-08-04
PA,45,44,14,18,22,31,63,87,104.04999999999995,129.02499999999986,158,2024-08-11
PA,46,43,14,17,21,30,61,84,104,136.02499999999986,191,2024-08-18
PA,47,42,14,18,22,30,62,86,103.04999999999995,122.02499999999986,163,2024-08-25
PA,48,41,14,18,21,29,58,80,100.04999999999995,126.02499999999986,134,2024-09-01
PA,49,42,15,17.950000000000003,21,29,58,78.10000000000014,97,121,164,2024-09-08
PA,50,41,14,17,21,29,57,78,98.04999999999995,120.04999999999973,175,2024-09-15
PA,51,41,14,17,21,29,59,81,99,120,132,2024-09-22
PA,52,42,15,18,22,30,60,83,100,122,128,2024-09-29
PB,1,129,25,33,46,76,218,359.10000000000014,503.3499999999997,637.1499999999992,76,2023-10-08
PB,2,118.5,23,29,40,69,201.25,332,472.14999999999986,661.3499999999981,111,2023-10-15
PB,3,109,20,28,38,62,180.25,286.10000000000014,393.0999999999999,578,58,2023-10-22
PB,4,99,18,24,35,58,169,274,363.0999999999999,539.0749999999996,71,2023-10-29
PB,5,93,20,26,34,54,151.25,256,376.04999999999995,528.4749999999974,93,2023-11-05
PB,6,88,19,25,33,52,150,248,362.04999999999995,480.4749999999974,80,2023-11-12
PB,7,81.5,15.975000000000001,22,30,50,141,232.10000000000014,324,489,102,2023-11-19
PB,8,81,16,21.950000000000003,28,47,141.25,233,330.04999999999995,425.0499999999997,93,2023-11-26
PB,9,84,16,21,29,48,141,239.20000000000027,334.0999999999999,471.4749999999974,95,2023-12-03
PB,10,82.5,17,22,30,50,142,237.10000000000014,328.14999999999986,438.1499999999992,67,2023-12-10
PB,11,85,17,22,30,51,146.25,242,327.04999999999995,476.0499999999997,61,2023-12-17
PB,12,91,18,24,34,53,155.25,262,354,468.0749999999996,54,2023-12-24
PB,13,98,22,28,37.900000000000006,58,164,277,401.04999999999995,600.0749999999996,55,2023-12-31
PB,14,110,24,30,39.900000000000006,66,186,302.10000000000014,440.0999999999999,673.1249999999993,97,2024-01-07
PB,15,124.5,24.975,35,46,73,216.25,367.10000000000014,485.0999999999999,685.0749999999996,105,2024-01-14
PB,16,141.5,29,40,52,86,240,384,551.0999999999999,742,93,2024-01-21
PB,17,167,32,46,62,99,282,480,704.1499999999999,936.724999999996,160,2024-01-28
PB,18,193.5,37.975,51,70,109,315,537.1000000000015,827.2999999999997,1158.1499999999992,157,2024-02-04
PB,19,217,47,61,81,129,366,604,857.1499999999999,1225.0999999999995,328,2024-02-11
PB,20,235,44.975,64,86,137,400,669,1080.1,1461.174999999999,655,2024-02-18
PB,21,271,57,73,98,158,450.25,760.1000000000001,1037.1999999999998,1395.4999999999973,908,2024-02-25
PB,22,284,62,78,107,177,482,814.3000000000004,1083,1519.349999999998,1017,2024-03-03
PB,23,309,68,89.95,117.9,188.75,534,870.6000000000008,1271,1668.199999999999,977,2024-03-10
PB,24,326,69.975,87,120.9,200,536.25,910.5000000000007,1350.3999999999996,1887.749999999996,1025,2024-03-17
PB,25,359,74.97500000000001,94.95,126,208,618.5,1036,1541.1,2240.324999999998,706,2024-03-24
PB,26,391.5,84,104.95,135.9,223,652,1097.2000000000003,1720.3999999999996,2357.7249999999904,841,2024-03-31
PB,27,404,83.975,109,142,238,701,1205,1658.3499999999997,2316.075,735,2024-04-07
PB,28,436,92,118,167.9,252.75,753.25,1260,1876.2999999999997,2672.2499999999986,659,2024-04-14
PB,29,463.5,90,121.95,168,275.75,801,1404.1000000000001,1942.2499999999998,2667.0749999999994,447,2024-04-21
PB,30,491,98,125.95,171.9,280,847,1403,2012,2495.1249999999936,375,2024-04-28
PB,31,512,103,134,182,293,846.25,1472.1000000000001,2143.949999999998,2952.8499999999954,385,2024-05-05
PB,32,496,102.95000000000002,140,187.8,295,860.25,1465.2000000000003,2019.3499999999997,2776.0249999999996,361,2024-05-12
PB,33,489.5,111,141,184,298,883.5,1514.6000000000008,2215.299999999999,3390.2749999999933,298,2024-05-19
PB,34,489.5,110.97500000000001,138.95000000000002,184.9,290,828.25,1441.1000000000001,2058.3999999999996,2954.149999999994,238,2024-05-26
PB,35,476,96,122,168.9,286,786.25,1320.2000000000003,1851.1999999999998,2640.0249999999996,247,2024-06-02
PB,36,469,94.97500000000001,130,176,277,771,1361.1000000000001,1883.1999999999998,2933.05,263,2024-06-09
PB,37,431,96.975,127.9,168.9,267,748.25,1265.1000000000001,1900,2545.1249999999995,186,2024-06-16
PB,38,426.5,89,116,156,252.5,716.25,1127.4000000000005,1688.6999999999994,2443.0499999999993,191,2024-06-23
PB,39,391.5,88.975,113,152,239,668,1065.1000000000001,1579.1,2465.4749999999976,234,2024-06-30
PB,40,383,83,105.95,143,229,643.25,1091.9000000000012,1513.5499999999986,2085.249999999993,194,2024-07-07
PB,41,361,73.975,97,129.9,210,607.25,1022.4000000000005,1510.3499999999997,2103.0999999999995,211,2024-07-14
PB,42,341,69,92.95,124,206.75,582.25,975.3000000000004,1389.1999999999998,1851.199999999999,192,2024-07-21
PB,43,308.5,67,85.95,111,183,541.25,897.1000000000001,1268.2499999999998,1760.374999999998,202,2024-07-28
PB,44,304,63.95,85,115,179,516,847.2000000000003,1183.3499999999997,1550.174999999999,213,2024-08-04
PB,45,276.5,62,77.95,102,161,464.5,760.6000000000008,1016.2999999999997,1475.3999999999978,201,2024-08-11
PB,46,250.5,52.975,67,90,148,420,686.1000000000001,930.1499999999999,1303.0749999999996,162,2024-08-18
PB,47,237,47.925000000000004,64,86.9,137,394.25,649.1000000000001,920.1499999999999,1350.0749999999996,161,2024-08-25
PB,48,213,46.975,60.95,80,126,350,560.3000000000004,828.1999999999998,1136.4249999999977,151,2024-09-01
PB,49,197,42,54.95,70,114,332.25,557.5000000000007,753.05,1163.2249999999988,132,2024-09-08
PB,50,170,37,46,63,100,289,484,668.1499999999999,949.0499999999943,122,2024-09-15
PB,51,152,32,42.95,57,93,264.25,421.10000000000014,570,828.4249999999977,108,2024-09-22
PB,52,142,29,39,51,83,241,398,567.0999999999999,788,107,2024-09-29
PE,1,284,52,67,94,160,522.5,1003.1000000000001,1445.4499999999996,1963.8749999999952,136,2023-10-08
PE,2,281.5,45.975,63,88,150.75,540.25,1012.6000000000008,1474.9499999999991,2105.1499999999996,159,2023-10-15
PE,3,268.5,44,61,87,147.75,501.25,931.2000000000003,1360.1499999999999,2072.0499999999997,113,2023-10-22
PE,4,265,40,59,82.9,140.75,491,878.2000000000003,1355.05,1796.0999999999995,134,2023-10-29
PE,5,256,41.975,58,83,142,494.5,901.6000000000008,1365.199999999999,1969.2249999999988,162,2023-11-05
PE,6,266,45.975,59,81,142.75,498.25,927.8000000000011,1383.1499999999999,1909.9249999999895,123,2023-11-12
PE,7,260,41.975,56,79,138,499.25,859.2000000000003,1346,1786.4999999999973,157,2023-11-19
PE,8,246,44,55.95,77,135,461,851.1000000000001,1386.6499999999994,1883.0249999999944,191,2023-11-26
PE,9,234.5,40,56,76,131,468.25,833.2000000000003,1208,1782.6999999999962,232,2023-12-03
PE,10,240,40,55,76,129.75,447.25,848.5000000000007,1278.1,1816.2749999999985,168,2023-12-10
PE,11,232,39.975,54,74,130,425.25,794.3000000000004,1232.1,1645.3249999999982,100,2023-12-17
PE,12,229.5,40,52,76,128.75,422.25,775.5000000000007,1115.1,1611.0999999999995,95,2023-12-24
PE,13,237,40.975,55,77,130,448.25,827.1000000000001,1166.2499999999998,1951.174999999999,97,2023-12-31
PE,14,247,42.975,57,84,138,467,857.5000000000007,1245.05,1717.0499999999997,70,2024-01-07
PE,15,253,45,63,89.9,144.75,473,925.5000000000007,1292.3499999999997,1905.8749999999952,95,2024-01-14
PE,16,277.5,51,66,91,153,520.5,1004,1384.7499999999993,1928.3999999999978,126,2024-01-21
PE,17,289,52,67,94,161,564,1009.2000000000003,1434.2999999999997,1998.0249999999999,188,2024-01-28
PE,18,319.5,55,74,103,176,588,1109.1000000000001,1628.2999999999997,2278.324999999998,271,2024-02-04
PE,19,347.5,55.975,83.95,113,193.75,642.5,1178.5000000000007,1706.1499999999999,2340.124999999999,520,2024-02-11
PE,20,381.5,66,86,122.9,210.75,683.25,1239.1000000000001,1806.6999999999994,2344.374999999998,934,2024-02-18
PE,21,407.5,67,96,134,217,739.25,1381.0000000000014,2054.25,2811.3499999999976,1185,2024-02-25
PE,22,426,79.975,104.95,144,244,798.25,1417,2046.3999999999996,2758.075,1331,2024-03-03
PE,23,476.5,91.95,119.95,161.9,272,868.5,1579.1000000000001,2264.999999999999,3108.74999999999,1389,2024-03-10
PE,24,502.5,93,122.95,162,291.75,921,1744.1000000000015,2524.2999999999997,3413.5999999999913,1428,2024-03-17
