uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,cases,date
MG,24,5202,1925.975,2233.9500000000003,2632,3588.75,8389.5,15275.4,24440.69999999999,46200.325,24680,2023-03-19
MG,25,5449,2000.7250000000001,2325.9,2718.7,3720,8801.5,15856.700000000008,26040.099999999988,43908.12499999993,25995,2023-03-26
MG,26,5586.5,2147.85,2502.85,2987.3,3898.25,8943.25,15667.500000000002,24711.699999999997,39096.14999999994,25014,2023-04-02
MG,27,5638,2127.9249999999997,2522.35,2994.7999999999997,3924.5,9324.5,17435.000000000007,27010.799999999977,38563.04999999989,28928,2023-04-09
MG,28,5602,2166.825,2493.75,2903.2000000000003,3979.75,9127.75,16234.30000000001,25332.599999999988,41199.724999999984,25885,2023-04-16
MG,29,5456,2046.9750000000001,2387.85,2780.2000000000003,3637.5,8849.25,15943.500000000004,24209.74999999998,43186.649999999754,22023,2023-04-23
MG,30,4913,1865.75,2118.9500000000003,2557.3999999999996,3453,7963.5,14052,21106.249999999996,32934.199999999975,22246,2023-04-30
MG,31,4423,1697.925,1938.85,2280.7,3036.75,6925.25,12921.300000000001,18982.149999999998,29230.374999999858,20156,2023-05-07
MG,32,3774,1443.95,1660.9,1952,2600.5,6003.75,10583.1,17233.599999999995,27611.724999999973,16231,2023-05-14
MG,33,3066,1142.875,1321,1557.8000000000002,2105.5,4901.5,8751.100000000006,13044.999999999996,20343.649999999994,10976,2023-05-21
MG,34,2382,965.85,1108.85,1293.9,1681,3943.25,6817.100000000001,10332.649999999994,16776.874999999996,8363,2023-05-28
MG,35,1895,763.7750000000001,834.95,971,1322.75,3032.25,5561.6,7809.049999999995,12856.175,6261,2023-06-04
MG,36,1463.5,583,654,749.9000000000001,1027,2387.5,4114.100000000001,6307.7999999999965,10999.374999999993,5239,2023-06-11
MG,37,1130,426.975,499.95,573,774.75,1762.25,3022.300000000003,4844.2,7919.449999999965,3907,2023-06-18
MG,38,868.5,335.975,383.95,453.9,598,1359.25,2477.1,3715.3999999999996,6183.724999999986,2582,2023-06-25
MG,39,673,263.975,311.95,358.80000000000007,468.75,1033,1891.9000000000012,2848.05,4327.849999999995,1895,2023-07-02
MG,40,542,204.975,235.95,279,377,846.5,1443.3000000000004,2364.2999999999997,3758.0999999999995,1506,2023-07-09
MG,41,447,178,204.95,239,314.75,702,1233.1000000000001,1862.8999999999992,3054.749999999996,1336,2023-07-16
MG,42,378,145,168,201,268.75,601,1104.1000000000001,1565.05,2545.5499999999975,1126,2023-07-23
MG,43,347.5,128.975,152,176,238.75,552,959.3000000000004,1355.2999999999997,2473.0999999999995,1027,2023-07-30
MG,44,305,123,137.95,163,223,493,841.3000000000004,1344.3499999999997,2183,1020,2023-08-06
MG,45,293.5,110,127,149.9,206,474,826.6000000000008,1338.6499999999994,2173.624999999991,928,2023-08-13
MG,46,291,107.975,123,150,197,463.25,830.1000000000001,1287.7999999999993,2169.399999999998,875,2023-08-20
MG,47,289,106,124,145,195.75,476,856.4000000000005,1326.5999999999995,2276.0999999999995,839,2023-08-27
MG,48,292,106,125,149,199,485.25,879.4000000000005,1435.2499999999998,2226.199999999999,707,2023-09-03
MG,49,302.5,108,128,151,208,493.25,965.2000000000003,1608.1499999999999,2451.7999999999956,959,2023-09-10
MG,50,319,114,135,156.9,212.75,526.25,961.2000000000003,1528.3999999999996,2302.2499999999986,1046,2023-09-17
MG,51,332.5,118.97500000000001,141,168,225,559,1028.4000000000005,1706.3499999999997,2945.025,1004,2023-09-24
MG,52,356,125.975,141.95,173,239,597.25,1166.9000000000012,1741.3499999999997,3084.149999999999,1192,2023-10-01
MS,1,85,12,16,23,43,175,381,628.2499999999998,1118.0999999999995,234,2022-10-09
MS,2,100,13,19.950000000000003,27,50,203.25,422.10000000000014,705.0999999999999,1299.4999999999973,276,2022-10-16
MS,3,110,16,21.950000000000003,30,57,241,487.2000000000003,757.1999999999998,1388,333,2022-10-23
MS,4,133,19,26,38,70,278,611.6000000000008,991.4999999999995,1671.9499999999948,347,2022-10-30
MS,5,157,22,29,44.900000000000006,81,329.25,719.4000000000005,1148.05,1913.3999999999978,362,2022-11-06
MS,6,189,21,34,52,93,396.25,788.5000000000007,1325.3499999999997,2235.7249999999904,395,2022-11-13
MS,7,223.5,30,44,60.900000000000006,111,470,1001.3000000000018,1720.3499999999997,3143.3999999999924,444,2022-11-20
MS,8,244,34,48,68,120,536,1155.500000000002,2121.0499999999993,3499.9999999999945,239,2022-11-27
MS,9,279,36.95,53,78.9,143,602,1285.1000000000029,2142.3499999999995,3691.9749999999945,186,2022-12-04
MS,10,319,49,64,88,155,671.25,1439.6000000000008,2404.8499999999985,4135.025,119,2022-12-11
MS,11,341,53,68,96,171,770,1622.3000000000004,2774.849999999998,4742.174999999977,43,2022-12-18
MS,12,386,47,76.95,110,198.75,859.25,1913.4000000000005,3197.9999999999964,5771.499999999986,112,2022-12-25
MS,13,458,63,88,129,225,987.5,2015.4000000000005,3454.699999999998,5831.974999999995,531,2023-01-01
MS,14,516,73,97.95,145,261,1124.5,2469.6000000000004,3982.05,7314.299999999993,617,2023-01-08
MS,15,597,72.9,108.95,158.9,292,1263,2618.1000000000013,4174.5499999999975,7207.249999999993,596,2023-01-15
MS,16,660,94,132,190.9,325,1405.5,2666.1000000000013,4533.999999999998,8914.924999999977,805,2023-01-22
MS,17,720,94.97500000000001,129,198,370.75,1537.5,3206.000000000001,5878.949999999998,9856.874999999978,1125,2023-01-29
MS,18,763,111.975,149,207,373.5,1637.75,3363.300000000002,6131.099999999996,9427.12499999997,1401,2023-02-05
MS,19,798.5,118,153.95,224,386,1685.25,3498.4000000000033,5896.799999999999,10986.424999999992,1665,2023-02-12
MS,20,820,113.95,157.95,221.9,412.5,1693.5,3469.9000000000024,6114.249999999998,9937.049999999983,1729,2023-02-19
MS,21,834,125.92500000000001,164.95,224.8,420.5,1782,4042.800000000001,7021.649999999996,11202.649999999974,2174,2023-02-26
MS,22,849.5,126.95000000000002,176.89999999999998,243.8,437.75,1760,3793.2000000000016,6453.099999999995,10668.299999999977,2701,2023-03-05
MS,23,870,128.975,170.95000000000002,247,446.75,1777,3741.3000000000075,6377.15,10003.62499999998,2631,2023-03-12
MS,24,852,110,161.8,237.8,445,1762.25,3608.3,5614.949999999994,9388.149999999916,3141,2023-03-19
MS,25,819.5,112.975,166,236,411,1770.5,3657.300000000002,6163.2999999999975,9877.349999999988,3257,2023-03-26
MS,26,864,128,160.95,232.9,427.75,1656.25,3539.2000000000016,5931.65,10417.049999999885,3018,2023-04-02
MS,27,780.5,112.975,156.95,215,386,1732,3452.1000000000017,5729.699999999997,9689.999999999978,3223,2023-04-09
MS,28,758,105.9,138,206.9,377,1629.25,3312.000000000002,5471.15,8739.499999999969,2797,2023-04-16
MS,29,701,93,129,185,344.5,1510.25,3177.900000000001,5846.249999999997,9299.649999999998,2146,2023-04-23
MS,30,643.5,92.975,118,165,315,1324.75,2856.4000000000005,4768.65,7441.399999999998,2427,2023-04-30
MS,31,555.5,76.975,104.95,147,274,1156.75,2417.1,4345.999999999999,7038.999999999913,2272,2023-05-07
MS,32,463.5,66,87.95,127,227.75,1023.5,2200.1000000000004,3700.9999999999964,6577.075,1854,2023-05-14
MS,33,382,55,75,105,195,804.25,1660,2947.7,5255.399999999981,1316,2023-05-21
MS,34,307,43.975,66,88,162,671.25,1462.3000000000004,2628.1,4353.374999999981,1095,2023-05-28
MS,35,250.5,34,48,70,126,555.5,1206.4000000000005,2122.1499999999996,3905.099999999994,830,2023-06-04
MS,36,211,28,38,55,104,453.25,944.5000000000007,1791.1499999999999,2901.4749999999976,527,2023-06-11
MS,37,162.5,23.975,31.950000000000003,47,81,348.25,746.1000000000001,1293.1499999999999,2019.5749999999969,371,2023-06-18
MS,38,140.5,20,27,37,69,296,654.3000000000004,1206.7999999999993,2038.0749999999996,412,2023-06-25
MS,39,107,14,20,29,55,234,459.10000000000014,828.3499999999997,1431.6499999999855,366,2023-07-02
MS,40,89,12,17,25,45,190,398.10000000000014,709.3999999999996,1203.4749999999974,305,2023-07-09
MS,41,77,10,14,20,39,155,323.10000000000014,554.2499999999998,949.174999999999,231,2023-07-16
MS,42,68,8,11.950000000000003,18,34,136,267,449.0999999999999,753.1249999999993,154,2023-07-23
MS,43,60,8,11,15,30,120,265.10000000000014,442.49999999999955,738.1999999999989,140,2023-07-30
MS,44,54,7,10,15,27,109,235.10000000000014,437.2499999999998,739.2999999999984,157,2023-08-06
MS,45,51,7,10,14,26,99,220,397.14999999999986,666.6499999999965,111,2023-08-13
MS,46,48,6.975000000000001,9,14,26,102,205,364.2499999999998,581.6749999999963,76,2023-08-20
MS,47,51,6,9,13,26,103.25,220,363.04999999999995,557.4249999999977,77,2023-08-27
MS,48,52.5,6,9,14,27,110,230,380.0999999999999,556.549999999997,59,2023-09-03
MS,49,56,7,10,15,27,112,231.10000000000014,382.2499999999998,685.4499999999975,72,2023-09-10
MS,50,62,7,10,17,31,128,268.10000000000014,417.04999999999995,633.0749999999996,77,2023-09-17
MS,51,66,9,13,18,34,134,286,491.39999999999964,755.2749999999985,59,2023-09-24
MS,52,73,10,14.950000000000003,22,38,157,323.3000000000004,569.0999999999999,966.1499999999937,50,2023-10-01
MT,1,94,28.975,35.95,43,62,148,243.10000000000014,353.04999999999995,579.2999999999984,94,2022-10-09
MT,2,106,33,38,48,70,168,266.2000000000003,369.0999999999999,541.0999999999995,152,2022-10-16
MT,3,118,38,44,54,77,190,328,490,680,127,2022-10-23
MT,4,138,44.975,52,64,87,223,367,520.0999999999999,811.0999999999995,133,2022-10-30
MT,5,163.5,51,59,72,105,254.25,426.10000000000014,590.3499999999997,904.174999999999,203,2022-11-06
MT,6,185,55,66,83,121,308,503,722.1499999999999,993.0999999999995,199,2022-11-13
MT,7,215,67.975,81,96,140,357,613.2000000000003,887.4999999999995,1378.3999999999978,200,2022-11-20
MT,8,251,70.97500000000001,89,112,164,403.5,708,1046.1,1525.3249999999982,192,2022-11-27
MT,9,274,88,108,133,185,453.25,776.3000000000004,1086.05,1571.2499999999986,166,2022-12-04
MT,10,310,97.975,118,146,206.75,501.25,831.3000000000004,1221.1499999999999,1791.2749999999985,173,2022-12-11
MT,11,357.5,109,134,161,228,562,931.1000000000001,1414.4999999999995,2249.7999999999956,117,2022-12-18
MT,12,393,125,142,179,262.75,624.25,1063,1640.2999999999997,2456.1249999999936,150,2022-12-25
MT,13,430.5,139,172,209,293,690.25,1168,1699.8999999999992,2588.349999999998,451,2023-01-01
MT,14,484,158.97500000000002,188,235.9,327,811,1313,1839.05,2596.8749999999955,503,2023-01-08
MT,15,542,184,219,268,359.75,847.25,1402.900000000004,2043.2499999999998,2957.849999999984,657,2023-01-15
MT,16,583.5,200,239,286,400,956.25,1585.2000000000003,2194.5499999999984,3353.3249999999985,642,2023-01-22
MT,17,640,212.975,250.95000000000002,300.9,429.5,1004.25,1776.3000000000004,2417.249999999998,3412.574999999997,755,2023-01-29
MT,18,666,215.975,252,316,446,1031.25,1681.800000000001,2425.3499999999995,3578.399999999987,1049,2023-02-05
MT,19,689.5,219.975,270,329,458,1064,1795.6000000000008,2528.1,3720.7999999999956,1006,2023-02-12
MT,20,687,234.925,280,341,466,1089.5,1798.9000000000012,2570.849999999998,4007.5749999999916,898,2023-02-19
MT,21,666.5,223.975,268.95,329,459,1079.25,1750.5000000000007,2431.099999999999,3581.2999999999984,1051,2023-02-26
MT,22,655.5,226.925,268,326.90000000000003,443.75,1023,1685.3000000000004,2270.3499999999995,3316.074999999994,1063,2023-03-05
MT,23,638,223,255.95,310.90000000000003,427.75,1003.5,1647.500000000002,2414.3999999999996,3496.549999999975,989,2023-03-12
MT,24,618.5,202.97500000000002,237.95,298,419,1000.25,1626.5000000000007,2299.05,3298.4499999999925,1263,2023-03-19
MT,25,613.5,188.95,233.95,294,411,979,1564.5000000000007,2223.1000000000004,3408.349999999992,1227,2023-03-26
MT,26,589,196,234,286.90000000000003,399,944.5,1554.5000000000007,2219.25,3123.1499999999937,1221,2023-04-02
MT,27,580,186.95000000000002,225,272.9,386.75,918,1530,2178.45,2948.2499999999877,1480,2023-04-09
MT,28,561,190,219,270,375,882,1465.500000000002,2098.7999999999993,3145.0499999999943,1410,2023-04-16
MT,29,547.5,171.925,205.95,257.9,367.75,862.75,1434.800000000001,2039.1,3294.674999999991,1200,2023-04-23
MT,30,518.5,165.97500000000002,201,249,342.75,821.75,1426.700000000001,2007.7499999999984,3325.3249999999985,1361,2023-04-30
MT,31,502,158.95000000000002,181.95,223,325.75,806.25,1342.3000000000004,2093.1,2942.324999999998,1087,2023-05-07
MT,32,465.5,144.975,171,211.9,305.75,727.25,1237.1000000000001,1728.5499999999995,2596.799999999974,994,2023-05-14
MT,33,424.5,139,161,196.9,281.75,692,1166.3000000000004,1772.4999999999995,2682.4749999999976,823,2023-05-21
MT,34,382,116.975,141,179,250,606.25,1071.2000000000003,1528.2499999999998,2294.9249999999947,672,2023-05-28
MT,35,340,105.975,122,154.9,221,557.5,941,1362.199999999999,2016.8249999999955,607,2023-06-04
MT,36,302,91,107.95,136,193,491.25,835.2000000000003,1184.8499999999992,2022.374999999998,493,2023-06-11
MT,37,259,76.94999999999999,91.95,118.9,169,413.5,693.2000000000003,1044.2999999999997,1452.1249999999993,445,2023-06-18
MT,38,229,71,84,104,146,365,614.1000000000001,941.6499999999994,1389,410,2023-06-25
MT,39,192,60,71,85.9,124.75,320.5,529.1000000000001,764.8999999999992,1221.6999999999962,346,2023-07-02
MT,40,166,51,60.95,76,110,265.25,488,664.1999999999998,1017.0749999999996,274,2023-07-09
MT,41,146,39.975,51,64,92,229,391.2000000000003,559.0999999999999,840.0249999999999,235,2023-07-16
MT,42,129,40,47,61.900000000000006,85.75,210,353,525,772.1499999999992,214,2023-07-23
MT,43,114,32,38,50,75,186,312,461.0999999999999,678.0249999999999,247,2023-07-30
MT,44,105,33,39,49,68.75,172,287.10000000000014,413.04999999999995,642.1249999999993,181,2023-08-06
MT,45,97,29,35,45,64,151,255,369.0999999999999,545.1499999999992,174,2023-08-13
MT,46,89.5,28,34,43,60,145,247,361.04999999999995,516.0499999999997,157,2023-08-20
MT,47,85,25,30,38,56.75,138,225.10000000000014,327.14999999999986,561.0499999999997,130,2023-08-27
MT,48,83,25,30,38,56,133,212,321.04999999999995,476.0499999999997,131,2023-09-03
MT,49,81,25,30,37,54,129,215.10000000000014,321.2499999999998,427.1249999999993,124,2023-09-10
MT,50,83,25.975,31,37.900000000000006,55,131,221,322,446.0749999999996,119,2023-09-17
MT,51,83,26,31.950000000000003,38,54,129.25,219,324.04999999999995,497.2249999999988,126,2023-09-24
MT,52,89,26,33,40,57,140,221,325.1999999999998,487.1999999999989,136,2023-10-01
PA,1,45,14,17,21,31,64,92,115,144.02499999999986,60,2022-10-09
PA,2,46,15,18,23,32,66,94,123.04999999999995,168.02499999999986,44,2022-10-16
PA,3,48,15,19,24,34,70,100,127.04999999999995,159.02499999999986,52,2022-10-23
PA,4,52,16,20,25,36,75,108,136.04999999999995,175.02499999999986,26,2022-10-30
PA,5,57,18,22,27,39,81,121.10000000000014,167,194,34,2022-11-06
PA,6,64,20,25,31,44,92,134.10000000000014,172,213,37,2022-11-13
PA,7,68,22.975,28,33,47,101,147.10000000000014,193,235.1999999999989,30,2022-11-20
PA,8,73,23,28,35,50,110,156,211,278.0499999999997,29,2022-11-27
PA,9,78,23,29,37,52,115,168,214.24999999999977,279.0499999999997,25,2022-12-04
PA,10,78,25,31,39,53,115,176,221.0999999999999,295.1249999999993,7,2022-12-11
PA,11,81,24.975,31,39,56,121,178.10000000000014,238,305,14,2022-12-18
PA,12,90,29,35,44,62,131,190,256.04999999999995,335.0749999999996,62,2022-12-25
PA,13,105,34,41.95,51,72,153,232,294.04999999999995,372.02499999999986,144,2023-01-01
PA,14,132,44,54,65,91,190,278.10000000000014,358,452,186,2023-01-08
PA,15,160,54,64,78,108,234,345,456,627.2249999999988,209,2023-01-15
PA,16,192,65.975,79,97,134,285.25,426,554,686.0499999999997,191,2023-01-22
PA,17,218,74.97500000000001,91,108,149,328.25,476.2000000000003,584.1499999999999,761.0249999999999,269,2023-01-29
PA,18,224,74.97500000000001,87,110,157.75,331,481,609.05,775.0499999999997,242,2023-02-05
PA,19,233,75,91.9,114,160,334.25,484.2000000000003,636.05,772.2499999999986,194,2023-02-12
PA,20,226,76,92,114,155.75,329,478.10000000000014,631.0999999999999,774.2249999999988,183,2023-02-19
PA,21,224,76,89,112,155.75,316.25,465,632,847.0499999999997,208,2023-02-26
PA,22,222,75,86.95,110,152,319,459,593.05,786.2999999999984,274,2023-03-05
PA,23,207,66,82,102.9,141,310,440.10000000000014,580,770.0999999999995,300,2023-03-12
PA,24,194,62,77,95,135.75,289,431.2000000000003,574.1499999999999,700.0249999999999,308,2023-03-19
PA,25,187.5,62,73,91,128,275,411.10000000000014,538.1999999999998,683.1499999999992,208,2023-03-26
PA,26,174.5,61,72,86,123,264,400.10000000000014,517.1999999999998,673.1249999999993,163,2023-04-02
PA,27,170,55.975,68,84,117,249,375,482.0999999999999,661.0749999999996,169,2023-04-09
PA,28,159,51.95,64,81,110,240,351,454.04999999999995,606.174999999999,136,2023-04-16
PA,29,152,50,62.95,75,106,223,332,429,567.2999999999984,125,2023-04-23
PA,30,143.5,45,55.95,69,97,214,324,421.14999999999986,535.1499999999992,141,2023-04-30
PA,31,131,40,50,64,90,193,298,387.1999999999998,494.0499999999997,115,2023-05-07
PA,32,115.5,40,46,57,79,169,252,329.1999999999998,422.02499999999986,112,2023-05-14
PA,33,103,32.975,39.95,51,70.75,151,226,295.1999999999998,392.02499999999986,121,2023-05-21
PA,34,90,29.975,35,44,62,133,190,251.04999999999995,330.2749999999985,119,2023-05-28
PA,35,79,26,31.950000000000003,39,54,115,168.10000000000014,222,282.0499999999997,97,2023-06-04
PA,36,70,22,27,34,48,100,150,184.04999999999995,235.14999999999918,109,2023-06-11
PA,37,63,19,24,30,43,90,130,168.14999999999986,244.02499999999986,77,2023-06-18
PA,38,57,18,22,27,38,83,119.10000000000014,157,205.02499999999986,79,2023-06-25
PA,39,52,16.975,19,25,36,76,112,147.04999999999995,187,58,2023-07-02
PA,40,47,16,19,24,33,69,102,134,180.0749999999996,49,2023-07-09
PA,41,45,13,18,23,32,67,96,123,154.02499999999986,72,2023-07-16
PA,42,46,15,18,22,32,66,96,123,157,61,2023-07-23
PA,43,45,13,17,22,31,65,92,119.04999999999995,159,83,2023-07-30
PA,44,46,15,18,22,31,66,93,119.04999999999995,149,75,2023-08-06
PA,45,45,14,18,22,31,64,92,119.09999999999991,154.02499999999986,91,2023-08-13
PA,46,43,14.975000000000001,18,22,30,64,88,114,139.02499999999986,73,2023-08-20
PA,47,43,14,16,21,29,62,89,110.04999999999995,142,47,2023-08-27
PA,48,41,13,17,20,29,60,86,111,136.02499999999986,56,2023-09-03
PA,49,40,13,16,20,29,58,84,107.04999999999995,130,61,2023-09-10
PA,50,41,13,17,20,29,58,82,103.04999999999995,135,50,2023-09-17
PA,51,42,13,17,21,29,59,84,107.04999999999995,138,46,2023-09-24
PA,52,42,14,17,21,30,61,87,107,140,35,2023-10-01
PB,1,128,22.975,29.950000000000003,44,73,237.25,401,580.0999999999999,863.3499999999926,190,2022-10-09
PB,2,116,19.975,28,39,68,211.25,387.10000000000014,582.3499999999997,858,142,2022-10-16
PB,3,110,20,26,35,61,191,339.3000000000004,520,775.549999999997,122,2022-10-23
PB,4,97,17,23,33,56,173,296.2000000000003,470.1999999999998,705.1499999999992,116,2022-10-30
PB,5,94,18,24,32,53,168.25,290,411.0999999999999,645.2499999999986,119,2022-11-06
PB,6,93,15,21,31,52,161.25,292.10000000000014,449.04999999999995,734.4749999999974,82,2022-11-13
PB,7,87.5,16,22,30,49,153,271.10000000000014,403,567.0749999999996,54,2022-11-20
PB,8,91,17,22,30,52,157,272.2000000000003,393,569.0999999999995,56,2022-11-27
PB,9,89,16,22,30,50,162.25,280.2000000000003,431.04999999999995,614.0249999999999,67,2022-12-04
PB,10,93,16,23.950000000000003,33,53,155,295,433.14999999999986,681.3499999999981,34,2022-12-11
PB,11,96,16.975,22,30,55,169,300,468.0999999999999,729.0499999999997,29,2022-12-18
PB,12,97,18,23,33.900000000000006,56,178,317.10000000000014,491.4499999999996,778,45,2022-12-25
PB,13,111,20,28,39,64,194,354,524.0999999999999,780.5249999999971,98,2023-01-01
PB,14,122,22,32,44,71,215.25,391.10000000000014,604,889.5999999999913,84,2023-01-08
PB,15,136,26,35,48,78,245,431.2000000000003,674,955.0749999999996,90,2023-01-15
PB,16,150.5,29,38,53,87,274,488.3000000000004,740.5999999999995,1203.099999999994,138,2023-01-22
PB,17,180,35,44.95,63,106,320.25,546.3000000000004,872.05,1307.2249999999988,113,2023-01-29
PB,18,203,38,54,74,120,369.25,620.2000000000003,919.05,1438.3999999999978,138,2023-02-05
PB,19,239,47.975,60.95,81,135.75,416,758.1000000000001,1184.6499999999994,1628.549999999997,117,2023-02-12
PB,20,264,50,65.95,88,151,457.25,785.2000000000003,1211.2999999999997,1745.4749999999974,134,2023-02-19
PB,21,290.5,55.975,74,101,167.75,509,965.1000000000001,1420.5499999999995,2085.5249999999915,169,2023-02-26
PB,22,309,57,78,102,176,560,967.1000000000001,1544.1999999999998,2076.324999999998,202,2023-03-05
PB,23,332,66.97500000000001,86,116,189.75,588.25,1091.1000000000001,1599.8499999999992,2579.999999999989,226,2023-03-12
PB,24,348.5,69,90,124,203,628,1123.6000000000008,1655.7499999999993,2582.149999999999,326,2023-03-19
PB,25,380,74,95.95,127,212,676.5,1190.1000000000001,1901.1999999999998,2836.8499999999954,306,2023-03-26
PB,26,412.5,73.975,97.95,136.9,239,734.25,1352.1000000000001,2117.2999999999997,3348.1749999999993,319,2023-04-02
PB,27,456.5,83,120,156.9,261,815.25,1528.3000000000004,2154,3585.5249999999974,428,2023-04-09
PB,28,468,93,118.95,162.9,268,814.5,1436,2295.2,3643.474999999997,333,2023-04-16
PB,29,502.5,99.975,131,172,293,875,1574.4000000000005,2402.05,3782.1749999999993,244,2023-04-23
PB,30,537,98,137.95,189,314,941.25,1624,2438.1499999999996,4119.974999999995,286,2023-04-30
PB,31,560,97,144.95,189,324,970,1827.2000000000003,2792.5999999999995,4162.849999999995,239,2023-05-07
PB,32,549,106,142.95000000000002,193.9,330.75,1011,1874.1000000000001,2949.499999999999,4191.025,231,2023-05-14
PB,33,562.5,115.975,150,202.9,330,979.25,1767.2000000000016,2589.0999999999995,4435.5499999999965,223,2023-05-21
PB,34,564,102.9,138.90000000000003,201.8,338,1009.5,1706.1000000000001,2539.8999999999996,4029.874999999979,198,2023-05-28
PB,35,537,103.975,138,190.9,314,973.25,1724.6000000000008,2619.1000000000004,3905.3249999999925,173,2023-06-04
PB,36,531,96,128,178,301.75,908.25,1616.1000000000015,2453.649999999999,3726.2749999999987,158,2023-06-11
PB,37,497,90,118.95,167,283.75,863.25,1596.1000000000001,2518.45,3908.199999999999,158,2023-06-18
PB,38,480,85.975,116,157,265,801.25,1500.1000000000001,2252.3499999999995,3044.974999999995,134,2023-06-25
PB,39,435,79,101,143,253,770.25,1362.700000000001,2065.6499999999996,3298.524999999997,140,2023-07-02
PB,40,421,80,107,145,249.75,735.5,1289.700000000001,1935.2499999999989,2923.79999999999,114,2023-07-09
PB,41,399.5,81.95,102,140,226,671.25,1191.3000000000004,1828.2499999999998,2945.999999999989,96,2023-07-16
PB,42,379.5,67,90,125,223,670,1220,1744.8499999999992,2877.0999999999995,100,2023-07-23
PB,43,349.5,66,90,126,199,602.25,1139.2000000000003,1686.6499999999994,2598.075,98,2023-07-30
PB,44,323,64.975,86,114.9,188,573,1033.2000000000003,1557.6999999999994,2326.374999999998,99,2023-08-06
PB,45,305,60,77,111,178,537.5,943.1000000000001,1372.5499999999995,1976.1249999999993,75,2023-08-13
PB,46,275.5,51,66.95,94.9,165.75,486.25,874.1000000000001,1314.1,2012.3749999999816,76,2023-08-20
PB,47,257,51,65,88.9,147,449,803.700000000001,1289.1,1845.999999999989,84,2023-08-27
PB,48,238,42.975,61,83.9,141,419,738.2000000000003,1162.3499999999997,1633.0249999999999,75,2023-09-03
PB,49,213.5,41,56.95,77,130,373,716.2000000000003,1003.4999999999995,1452.7999999999956,77,2023-09-10
PB,50,194.5,36.975,47,65,109,337.25,590,852.4499999999996,1406.374999999998,77,2023-09-17
PB,51,169,32.975,43,60,100,308,532.4000000000005,786.1999999999998,1008.3999999999978,82,2023-09-24
PB,52,149,27,36,50,85,271,465,668.2499999999998,1079.0999999999995,88,2023-10-01
PE,1,313,54,68,98,169,615,1187,1901.1999999999998,2991.674999999996,205,2022-10-09
PE,2,325,50,70,101,172,619,1157.2000000000003,1810.3499999999997,3104.3749999999923,229,2022-10-16
PE,3,310.5,56,70.95,96,168,609.25,1121.3000000000004,1792.3999999999996,3021.5499999999975,162,2022-10-23
PE,4,296,56,72,98.9,165.75,569.25,1045.1000000000001,1656.1,2831.849999999995,65,2022-10-30
PE,5,311,51.95,68.95,96,170.75,588,1089.2000000000003,1674.3499999999997,2733.7499999999845,41,2022-11-06
PE,6,303.5,51.95,71,99.9,165.75,574.25,1127.1000000000001,1689.6499999999994,2552.8749999999955,24,2022-11-13
PE,7,309,47.975,67,97,159.75,616.75,1182.1000000000001,1829.3499999999997,2904.8999999999896,32,2022-11-20
PE,8,306,47.975,69,94,163,597.25,1066.3000000000004,1659.399999999997,2820.4999999999973,34,2022-11-27
PE,9,279.5,52.975,70.95,96.9,161,541,1048.5000000000007,1591,2557.174999999983,24,2022-12-04
PE,10,293,46.975,61.95,91,158,537.5,1044.4000000000005,1702.4999999999995,2684.199999999999,25,2022-12-11
PE,11,272,50,66,91.9,158,519,1059.1000000000001,1757.05,2817.3749999999927,26,2022-12-18
PE,12,278.5,49,64,88,148.75,545.5,1004,1587.1,2292.124999999999,39,2022-12-25
PE,13,285,47,62,87,152,551,1035.3000000000004,1562.1,2418.1749999999993,68,2023-01-01
PE,14,297,46.975,64,91,166,564,1100,1729.6999999999994,2654.2999999999984,97,2023-01-08
PE,15,292.5,55,71.95,95,159,569.75,1079.2000000000003,1635.4499999999996,2593.5999999999967,85,2023-01-15
PE,16,298,53,68,93.9,165,586.75,1145.3000000000004,2038.1999999999998,3097.4249999999865,90,2023-01-22
PE,17,318,58.975,76.95,102.9,175,622,1176.4000000000005,1769.3499999999997,2754.049999999989,111,2023-01-29
PE,18,355,68,83,112,193,674.75,1301.0000000000014,2094.5499999999984,3018.349999999998,154,2023-02-05
PE,19,368,63,83.95,120,195,702,1346.4000000000005,2337.7999999999993,3769.3249999999985,133,2023-02-12
PE,20,403,72,95,133.9,231,783.25,1491.700000000001,2378.1,3601.449999999998,180,2023-02-19
PE,21,437,84.94999999999999,106.95,145.9,243,800.25,1468.3000000000004,2360.299999999998,3681.474999999992,209,2023-02-26
PE,22,439,81,105,143,247,815,1557.3000000000004,2719.5999999999995,4137.049999999994,395,2023-03-05
PE,23,478.5,84,111.95,154,266.75,885,1681.1000000000001,2581.4499999999994,3944.1999999999935,407,2023-03-12
PE,24,505.5,92.975,122.95,164,280.75,952,1818.3000000000004,2715.6499999999987,4564.299999999998,389,2023-03-19
PE,25,539,101.95,133.9,184,312,1010.25,1994.800000000001,2965.0499999999997,5165.574999999992,429,2023-03-26
PE,26,595,110.95000000000002,146,197,340,1106,2015.9000000000012,3271.099999999999,4817.5499999999975,362,2023-04-02
PE,27,662.5,111.95,156.95,218,353,1258.5,2291.0000000000014,3382.999999999998,5454.1249999999945,317,2023-04-09
PE,28,703.5,129,169.85000000000002,228,385.75,1309.25,2566.3,3817.949999999998,6668.049999999999,265,2023-04-16
